"id","participantId","visualizationIndex","questionAnswers","createdAt"
"9fa0db9b-2a16-4217-b5b6-846f3cd8fd96","7c3fa997-4365-4d49-8258-6f84cd1a9208",8,"{Agree,Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 02:52:29.798"
"0fb354d1-9497-4839-bd1b-ff1131fd525e","282e6896-92cc-4052-8876-62741544b956",1,"{Agree,""Slightly emotional"",""Very believable"",""Low truthfulness"",Credible,Unlikely}","2022-12-21 02:52:47.148"
"dbb68a20-9532-4773-b302-8a4cc1162cbe","14f9f009-ec0a-4ec4-b3ca-09472babadf6",4,"{Agree,""Not at all emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 02:53:28.043"
"c7e0946c-141b-4dbc-b080-c2d2fb4ba8f8","7c3fa997-4365-4d49-8258-6f84cd1a9208",9,"{Agree,""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 02:53:41.356"
"c44e0765-4e7e-432f-93d5-75df4f2c9afa","282e6896-92cc-4052-8876-62741544b956",2,"{""Somewhat agree"",""Moderately emotional"",""Low believability"",""Low truthfulness"",""Slightly credible"",Unlikely}","2022-12-21 02:53:42.844"
"61bf6f15-f34a-443c-aad6-9efa8a82784c","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",1,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",""Somewhat likely""}","2022-12-21 02:54:04.099"
"28712d61-b55c-4974-a014-a65f30554131","14f9f009-ec0a-4ec4-b3ca-09472babadf6",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 02:54:17.626"
"8806fd30-a844-43fb-9f1f-029eb97cbf74","282e6896-92cc-4052-8876-62741544b956",3,"{""Somewhat agree"",""Low emotionality"",Believable,Truthful,Credible,Unlikely}","2022-12-21 02:54:19.187"
"16ec2e90-4184-42e7-afaf-1e4a997d28f1","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",2,"{Agree,""Not at all emotional"",Believable,Truthful,""Slightly credible"",""Somewhat unlikely""}","2022-12-21 02:54:47.251"
"2a8a1476-2b19-4f78-9bdc-6d81b64b87bf","7c3fa997-4365-4d49-8258-6f84cd1a9208",10,"{Agree,Emotional,""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 02:54:48.101"
"f28bcb49-d8e9-489b-9447-c0acc7f225dd","282e6896-92cc-4052-8876-62741544b956",4,"{""Somewhat agree"",""Slightly emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 02:54:55.784"
"4633d42c-864b-4000-bc80-c33c14f72c40","282e6896-92cc-4052-8876-62741544b956",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 02:55:28.291"
"2cde6486-f9a3-4643-a00a-39b6f17ca7be","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",3,"{Agree,""Not at all emotional"",""Slightly believable"",""Low truthfulness"",""Low credibility"",Unlikely}","2022-12-21 02:55:38.933"
"eb9326f9-6600-4dcf-93cb-749692362bcb","282e6896-92cc-4052-8876-62741544b956",6,"{""Somewhat disagree"",""Slightly emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 02:55:54.096"
"84f7a9b8-9145-4bb4-9d2a-5637326d65d2","14f9f009-ec0a-4ec4-b3ca-09472babadf6",6,"{""Somewhat agree"",""Not at all emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 02:56:05.258"
"a7f4599c-8d27-42e0-8f6c-2653db039cc3","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",4,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 02:56:08.725"
"784002d1-1875-4d94-b24f-73e8d6de755f","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",5,"{""Somewhat agree"",""Moderately emotional"",Believable,""Moderately truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 02:56:20.359"
"19826e41-356a-474a-852c-fe7ad4b4ed22","282e6896-92cc-4052-8876-62741544b956",7,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Not at all credible"",Unlikely}","2022-12-21 02:56:23.001"
"8d796707-5977-4064-863b-cb1d3121981a","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",6,"{""Somewhat agree"",""Moderately emotional"",Believable,""Moderately truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 02:56:32.757"
"02064cbe-7b86-48c6-8df7-ef31d9c0c42f","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",7,"{""Somewhat agree"",""Moderately emotional"",""Very believable"",""Moderately truthful"",Credible,""Somewhat unlikely""}","2022-12-21 02:56:52.393"
"f6bffb79-697c-4f2c-875a-6898589b64b1","282e6896-92cc-4052-8876-62741544b956",8,"{""Strongly disagree"",""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",Unlikely}","2022-12-21 02:56:54.531"
"0bce2aed-7523-45a3-9eea-9e4f19587ffc","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",8,"{Agree,Emotional,Believable,Truthful,""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 02:57:16.512"
"c88aee81-3a3b-4575-8b5f-d989c3d1f693","14f9f009-ec0a-4ec4-b3ca-09472babadf6",7,"{Agree,""Not at all emotional"",""Low believability"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","2022-12-21 02:57:23.774"
"9e52815e-9465-47ec-966b-5ea830e09196","282e6896-92cc-4052-8876-62741544b956",9,"{""Somewhat agree"",""Low emotionality"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 02:57:26.566"
"116c1726-4deb-412a-8788-0eea24ca9d7c","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",9,"{Agree,""Moderately emotional"",""Very believable"",""Moderately truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 02:57:47.286"
"fb2de675-215c-4c36-bbc5-2c1345b3ccf9","282e6896-92cc-4052-8876-62741544b956",10,"{Agree,""Moderately emotional"",Believable,""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 02:58:03.784"
"c0e730bb-523b-4685-ba64-3c8b0d7923fa","5d13704e-5ce8-46fe-b147-d247318917ec",1,"{""Somewhat agree"",""Low emotionality"",""Moderately believable"",Truthful,""Slightly credible"",Unlikely}","2022-12-21 02:58:39.808"
"1fc33e19-963f-460e-9bf3-c6696271887a","14f9f009-ec0a-4ec4-b3ca-09472babadf6",8,"{Disagree,""Not at all emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 02:58:44.784"
"aee5cf32-6820-4caf-bc93-52bdfc6411cb","7224e8b1-a5c6-4e13-909f-cc7709eb98ba",10,"{Agree,Emotional,""Very believable"",""Moderately truthful"",Credible,""Somewhat unlikely""}","2022-12-21 02:59:04.394"
"388e0306-167d-4284-a3ad-5591e5e9e4eb","14f9f009-ec0a-4ec4-b3ca-09472babadf6",9,"{Disagree,""Not at all emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 03:00:16.616"
"b053a8dc-2974-46e2-89f8-0ace0a756996","b195d194-edac-4bdb-997f-adbf9bb32dac",1,"{Agree,""Very emotional"",""Low believability"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:01:35.758"
"daed6aa6-a231-44ec-988d-56fa1426402f","5d13704e-5ce8-46fe-b147-d247318917ec",2,"{Disagree,""Not at all emotional"",""Low believability"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:01:50.538"
"f9eb7b59-0020-4f56-a123-3ad7e758d504","14f9f009-ec0a-4ec4-b3ca-09472babadf6",10,"{Agree,""Not at all emotional"",""Slightly believable"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:02:10.454"
"5712fe9a-394b-4d59-8d66-b8eaa83deefc","b195d194-edac-4bdb-997f-adbf9bb32dac",2,"{Agree,""Moderately emotional"",""Moderately believable"",""Moderately truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:02:12.233"
"a2822e5c-9407-4e52-a7ca-f206fb21a465","b195d194-edac-4bdb-997f-adbf9bb32dac",3,"{""Somewhat agree"",""Slightly emotional"",""Moderately believable"",""Moderately truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 03:02:47.908"
"1465dbef-539c-4ac8-b548-38089bfe44d3","5d13704e-5ce8-46fe-b147-d247318917ec",3,"{Agree,""Slightly emotional"",Believable,""Moderately truthful"",Credible,""Somewhat unlikely""}","2022-12-21 03:02:56.968"
"ba6220f8-f373-4f49-ac9b-7bb8cab45d2f","99c644e6-27d3-404a-b045-d62d062b3273",1,"{""Somewhat agree"",Emotional,Believable,Truthful,""Moderately credible"",Unlikely}","2022-12-21 03:03:05.343"
"ca75d6b7-fd94-41c3-90f2-24690d2666b8","b195d194-edac-4bdb-997f-adbf9bb32dac",4,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Somewhat likely""}","2022-12-21 03:03:23.738"
"a29ed987-37b7-49ff-99f0-9d91b0a8954a","5d13704e-5ce8-46fe-b147-d247318917ec",4,"{Agree,""Not at all emotional"",""Very believable"",""Very truthful"",Credible,Unlikely}","2022-12-21 03:03:43.573"
"9a8e9a50-ca61-46a6-89d4-2dad04219d09","b195d194-edac-4bdb-997f-adbf9bb32dac",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:03:50.604"
"07eb289b-aee1-4026-b4d7-d3369acb8eb5","99c644e6-27d3-404a-b045-d62d062b3273",2,"{""Somewhat disagree"",""Moderately emotional"",Believable,Truthful,Credible,Unlikely}","2022-12-21 03:04:00.672"
"08984072-df3a-410e-acdd-2d2b4b185dfe","b195d194-edac-4bdb-997f-adbf9bb32dac",6,"{Agree,""Very emotional"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 03:04:30.15"
"e04934be-4687-48a3-b4fe-9aee151816cd","5d13704e-5ce8-46fe-b147-d247318917ec",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:04:32.523"
"a7250b4d-68fd-41b8-a537-7f03af75bad3","99c644e6-27d3-404a-b045-d62d062b3273",3,"{""Strongly disagree"",""Low emotionality"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","2022-12-21 03:04:53.751"
"ca48e12a-02fa-48b2-bb2d-cc90a7449346","b195d194-edac-4bdb-997f-adbf9bb32dac",7,"{""Strongly agree"",""Extremely emotional"",""Slightly believable"",""Low truthfulness"",""Not at all credible"",""Very unlikely""}","2022-12-21 03:05:19.563"
"eb809bb0-5986-477d-add4-31c1d9a7262e","5d13704e-5ce8-46fe-b147-d247318917ec",6,"{""Strongly agree"",""Moderately emotional"",Believable,""Very truthful"",""Slightly credible"",""Neither unlikely nor likely""}","2022-12-21 03:05:32.396"
"8c2efead-4865-4a14-8640-fbb08b794585","99c644e6-27d3-404a-b045-d62d062b3273",4,"{""Somewhat agree"",""Moderately emotional"",""Very believable"",""Very truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:05:53.766"
"2e78aa5a-ff9b-4d23-9a6c-63be508bf5f5","b195d194-edac-4bdb-997f-adbf9bb32dac",8,"{""Somewhat agree"",""Moderately emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:05:55.405"
"8bd2d041-e70a-4002-b12f-35a8ab02742c","99c644e6-27d3-404a-b045-d62d062b3273",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:06:12.034"
"c3681b80-3f16-4c0c-aab1-5780953cc50c","5d13704e-5ce8-46fe-b147-d247318917ec",7,"{Disagree,""Low emotionality"",""Low believability"",""Slightly truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 03:06:16.659"
"c861eb49-25fa-41b7-a0c4-a8cd07c45f81","b195d194-edac-4bdb-997f-adbf9bb32dac",9,"{""Somewhat agree"",""Moderately emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:06:48.3"
"3733815f-abf0-4daa-862e-edf4660e86e7","b195d194-edac-4bdb-997f-adbf9bb32dac",10,"{""Strongly agree"",""Extremely emotional"",""Slightly believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 03:07:22.87"
"261378a4-3ac5-4e28-b1c3-7c794690de4d","99c644e6-27d3-404a-b045-d62d062b3273",6,"{Agree,""Extremely emotional"",""Extremely believable"",""Very truthful"",Credible,""Very unlikely""}","2022-12-21 03:07:23.411"
"bdc4f93f-3b25-4b38-8494-534f2bcaede3","5d13704e-5ce8-46fe-b147-d247318917ec",8,"{""Somewhat agree"",""Low emotionality"",""Moderately believable"",Truthful,Credible,""Very unlikely""}","2022-12-21 03:08:09.453"
"9e40837a-a082-4ed1-9451-a593dd0bc298","8865d20c-f91f-4c05-9dcd-b346838fce97",1,"{Agree,Emotional,Believable,""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:08:09.706"
"defcc7d3-f1f1-4331-b87e-7e1a8ae0b8e9","99c644e6-27d3-404a-b045-d62d062b3273",7,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:08:10.38"
"b6f8c9c3-9653-4f84-aa02-d1189b3e688e","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",1,"{Disagree,""Moderately emotional"",""Low believability"",""Low truthfulness"",Credible,""Somewhat likely""}","2022-12-21 03:08:16.195"
"159db9bf-16ee-47dc-b94f-b34d9ce1a732","99c644e6-27d3-404a-b045-d62d062b3273",8,"{Disagree,""Slightly emotional"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 03:08:55.974"
"7ac1e474-ca3e-4bb4-a76b-c931833e11c0","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",2,"{""Somewhat disagree"",""Slightly emotional"",Believable,Truthful,""Moderately credible"",Likely}","2022-12-21 03:09:19.939"
"7cc159a8-e7de-45d2-8565-19343108d9e4","5d13704e-5ce8-46fe-b147-d247318917ec",9,"{Agree,""Not at all emotional"",""Slightly believable"",""Extremely truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 03:09:24.171"
"1b476d37-4f85-476f-b1c6-02ca344692be","8865d20c-f91f-4c05-9dcd-b346838fce97",2,"{Agree,Emotional,Believable,""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:09:30"
"71c952b6-2fa6-4856-a564-eb5d2e8ac4c0","99c644e6-27d3-404a-b045-d62d062b3273",9,"{Disagree,""Moderately emotional"",""Very believable"",""Very truthful"",""Very credible"",""Very unlikely""}","2022-12-21 03:09:39.782"
"6842afac-8e1d-4f73-8d7c-4600ee52bbd3","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",3,"{Agree,""Moderately emotional"",""Very believable"",""Very truthful"",Credible,""Somewhat likely""}","2022-12-21 03:10:16.949"
"1dd94376-3159-46ac-99f2-a18c05a58e1d","5d13704e-5ce8-46fe-b147-d247318917ec",10,"{""Somewhat agree"",""Low emotionality"",""Very believable"",""Moderately truthful"",Credible,Unlikely}","2022-12-21 03:10:24.511"
"31018085-5cf9-40f5-a43e-f3562f0145da","99c644e6-27d3-404a-b045-d62d062b3273",10,"{""Strongly agree"",""Extremely emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:10:54.221"
"c0a15422-a765-4933-96c7-6460441dc8ed","8865d20c-f91f-4c05-9dcd-b346838fce97",3,"{""Somewhat agree"",""Low emotionality"",Believable,""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:10:54.786"
"6437cd02-a67e-4a4b-9991-52d2ef92c8e1","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",4,"{Agree,""Slightly emotional"",Believable,""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 03:11:03.163"
"29b1d76a-1b10-47ca-8015-32604e4cb634","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:11:28.297"
"0bb7a35b-ebce-4648-8622-104f3aa83b83","8865d20c-f91f-4c05-9dcd-b346838fce97",4,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:11:35.97"
"a31495b2-ea6c-42d7-9a07-495f7c88a743","8865d20c-f91f-4c05-9dcd-b346838fce97",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:12:09.392"
"7cd4bb52-a007-49df-9323-c1d8e378e46d","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",6,"{Agree,""Slightly emotional"",""Moderately believable"",""Slightly truthful"",""Slightly credible"",Unlikely}","2022-12-21 03:12:26.235"
"34af645c-9299-40a6-b2bd-ff5ddd1cbf89","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",7,"{""Strongly agree"",""Very emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:13:05.053"
"ce965d73-6ac0-46d2-bb05-31fa4c6c11d5","e0e62207-38f5-4ca1-9a22-b17e10ec7c21",1,"{""Strongly agree"",""Not at all emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:13:25.227"
"03dfd466-18d2-4096-b8d3-52d36242e993","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",8,"{""Somewhat agree"",""Low emotionality"",""Very believable"",Truthful,Credible,""Somewhat unlikely""}","2022-12-21 03:13:57.214"
"a2ca54e4-6b38-4b74-b613-4d6d3923130e","e0e62207-38f5-4ca1-9a22-b17e10ec7c21",2,"{""Somewhat agree"",""Not at all emotional"",""Slightly believable"",""Slightly truthful"",""Slightly credible"",""Very unlikely""}","2022-12-21 03:13:58.222"
"18838a1c-2d1c-4c52-8e7c-deace72e4aa1","3828db8f-7ceb-4e9e-b2d1-f15916151a73",1,"{Disagree,""Moderately emotional"",""Very believable"",""Low truthfulness"",Credible,Unlikely}","2022-12-21 03:14:15.212"
"cfd74f5c-fdbe-47f4-abda-e6fb8d2cc282","e0e62207-38f5-4ca1-9a22-b17e10ec7c21",3,"{""Strongly disagree"",""Not at all emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:14:20.466"
"73023539-90fc-4fe0-8354-9b6b4783cafb","16ea57cd-ed2d-46dd-8b50-f226757b53ad",1,"{""Strongly agree"",""Slightly emotional"",""Low believability"",""Low truthfulness"",""Low credibility"",""Very unlikely""}","2022-12-21 03:14:29.267"
"b2de4791-f340-4d45-b627-80387ff8a65e","6d7a5390-0b87-4fa6-83f4-21e9ccac66ea",1,"{""Strongly agree"",""Moderately emotional"",Believable,""Not at all truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 03:14:33.116"
"88677876-86e1-4c30-ba20-0e29d329d7cb","8865d20c-f91f-4c05-9dcd-b346838fce97",6,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Slightly truthful"",""Low credibility"",""Very unlikely""}","2022-12-21 03:14:33.434"
"ec703387-a586-496c-8b95-008ba939523c","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",9,"{Disagree,""Not at all emotional"",""Very believable"",Truthful,Credible,""Somewhat likely""}","2022-12-21 03:14:36.714"
"f82f694b-db24-4634-909f-fda548288ba9","e0e62207-38f5-4ca1-9a22-b17e10ec7c21",4,"{""Strongly disagree"",""Not at all emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:14:39.04"
"72e68e97-63c0-46dc-9fe4-e9e5b5986c27","3828db8f-7ceb-4e9e-b2d1-f15916151a73",2,"{""Somewhat agree"",""Moderately emotional"",Believable,""Moderately truthful"",""Moderately credible"",""Somewhat unlikely""}","2022-12-21 03:14:44.616"
"09d975e2-2422-4a09-8d76-eccf98541c76","abd5c6b9-1394-4223-887f-d2771278aa3b",1,"{""Somewhat agree"",""Moderately emotional"",""Moderately believable"",""Slightly truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:14:45.164"
"63a56763-0710-42f1-8d93-b45746d82799","2527b6ee-ea1a-4df4-b225-5af78d74b817",1,"{""Strongly disagree"",""Not at all emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Neither unlikely nor likely""}","2022-12-21 03:14:52.988"
"dc20d9fa-c674-4634-83ee-d08fff914c37","e0e62207-38f5-4ca1-9a22-b17e10ec7c21",5,"{""Strongly agree"",""Extremely emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Very likely""}","2022-12-21 03:14:55.477"
"28f86a7e-471d-41dc-a146-f6047f940459","abd5c6b9-1394-4223-887f-d2771278aa3b",2,"{Disagree,""Low emotionality"",Believable,Truthful,Credible,""Very unlikely""}","2022-12-21 03:15:10.524"
"3b59818a-f62a-4197-874d-9a5f1485a870","3828db8f-7ceb-4e9e-b2d1-f15916151a73",3,"{Disagree,""Low emotionality"",""Very believable"",""Very truthful"",Credible,""Neither unlikely nor likely""}","2022-12-21 03:15:14.008"
"f965c125-4fc0-489e-b135-3db9902c2c61","16ea57cd-ed2d-46dd-8b50-f226757b53ad",2,"{Agree,""Slightly emotional"",""Extremely believable"",""Extremely truthful"",""Extremely credible"",""Somewhat unlikely""}","2022-12-21 03:15:16.139"
"bd1718d6-6011-4cf8-8553-7024aaa9dd5c","e0e62207-38f5-4ca1-9a22-b17e10ec7c21",6,"{""Somewhat disagree"",""Not at all emotional"",""Moderately believable"",""Moderately truthful"",""Moderately credible"",""Very unlikely""}","2022-12-21 03:15:16.487"
"fee5bc31-ba6a-452a-a2c5-570088213fa1","5d05f0e4-f482-492b-a6ed-6e94f17cbad3",10,"{""Strongly agree"",""Very emotional"",Believable,""Moderately truthful"",""Moderately credible"",Unlikely}","2022-12-21 03:15:21.865"
